ID,Text,AudioSnippetPath
115399_117643,aqui .,/content/all_data/115399_117643.mp3
124749_128887,uno_dos@x .,/content/all_data/124749_128887.mp3
131572_136061,una estrella .,/content/all_data/131572_136061.mp3
139909_143222,[- eng] it go .,/content/all_data/139909_143222.mp3
145937_148346,um@fp .,/content/all_data/145937_148346.mp3
147346_149953,+< esto !,/content/all_data/147346_149953.mp3
149915_151629,esto .,/content/all_data/149915_151629.mp3
158612_162490,mas no .,/content/all_data/158612_162490.mp3
184765_186932,[- eng] nope .,/content/all_data/184765_186932.mp3
187229_190111,[- hun] yo lo put it .,/content/all_data/187229_190111.mp3
191057_192798,no .,/content/all_data/191057_192798.mp3
192786_195371,a mi tampoco .,/content/all_data/192786_195371.mp3
194371_196971,el pa(ra) nada(r) .,/content/all_data/194371_196971.mp3
201207_203600,el .,/content/all_data/201207_203600.mp3
204982_207217,un pu(l)po .,/content/all_data/204982_207217.mp3
206217_208435,va al la(d)o [/] la(d)o .,/content/all_data/206217_208435.mp3
212037_215518,xxx .,/content/all_data/212037_215518.mp3
217661_219935,un turista .,/content/all_data/217661_219935.mp3
218935_221045,va al agua .,/content/all_data/218935_221045.mp3
221098_222485,si .,/content/all_data/221098_222485.mp3
230261_233365,xxx .,/content/all_data/230261_233365.mp3
249925_260637,un alma .,/content/all_data/249925_260637.mp3
266982_269295,que ?,/content/all_data/266982_269295.mp3
268295_270814,+< xxx .,/content/all_data/268295_270814.mp3
278761_282953,+< sh .,/content/all_data/278761_282953.mp3
285312_287546,uno_dos@x .,/content/all_data/285312_287546.mp3
291826_295055,esto .,/content/all_data/291826_295055.mp3
302378_305615,[- eng] this one .,/content/all_data/302378_305615.mp3
306216_308767,[- hun] un [/] un fish .,/content/all_data/306216_308767.mp3
310019_312621,yo lo como .,/content/all_data/310019_312621.mp3
314310_316290,comelo .,/content/all_data/314310_316290.mp3
325132_327941,el agua .,/content/all_data/325132_327941.mp3
329852_332924,otro es .,/content/all_data/329852_332924.mp3
336847_346606,+< <nom nom nom nom nom> [/] nom .,/content/all_data/336847_346606.mp3
345606_349463,+< [- hun] vamo(s) hacer clean_up .,/content/all_data/345606_349463.mp3
369983_373405,+< no .,/content/all_data/369983_373405.mp3
372405_378218,se te escaparon .,/content/all_data/372405_378218.mp3
384794_387740,0 [=! rooster noise] .,/content/all_data/384794_387740.mp3
402948_407990,+< 0 [=! rooster noise] .,/content/all_data/402948_407990.mp3
411510_413958,foca .,/content/all_data/411510_413958.mp3
415178_418100,+< es +...,/content/all_data/415178_418100.mp3
417100_419745,un chiguire .,/content/all_data/417100_419745.mp3
447141_449312,si .,/content/all_data/447141_449312.mp3
463449_466819,como hace la aire +...,/content/all_data/463449_466819.mp3
468990_477354,+< vamo(s) hacer clean_up .,/content/all_data/468990_477354.mp3
478013_490495,aqui .,/content/all_data/478013_490495.mp3
489495_498773,0 [=! puts away toys] .,/content/all_data/489495_498773.mp3
499586_503369,[- hun] got otra book it .,/content/all_data/499586_503369.mp3
514700_517109,ese yo lo pongo .,/content/all_data/514700_517109.mp3
523060_526201,donde esta esto ?,/content/all_data/523060_526201.mp3
535315_537596,0 [=! gives plate to mother] .,/content/all_data/535315_537596.mp3
551585_553763,este es tuyo .,/content/all_data/551585_553763.mp3
566432_568762,yo tengo lo mios .,/content/all_data/566432_568762.mp3
570846_573382,hm .,/content/all_data/570846_573382.mp3
575576_577719,taza .,/content/all_data/575576_577719.mp3
583126_585862,yo tengo uno .,/content/all_data/583126_585862.mp3
588504_591437,toma .,/content/all_data/588504_591437.mp3
590437_594037,toma .,/content/all_data/590437_594037.mp3
600673_603512,este es tuyo .,/content/all_data/600673_603512.mp3
602512_604985,este es mio .,/content/all_data/602512_604985.mp3
606200_608185,salu(d) .,/content/all_data/606200_608185.mp3
614897_616876,si .,/content/all_data/614897_616876.mp3
615876_620621,(es)toy muy g(r)ande .,/content/all_data/615876_620621.mp3
619421_624887,si .,/content/all_data/619421_624887.mp3
628872_631695,[- hun] pa(ra) mi baby .,/content/all_data/628872_631695.mp3
635914_638893,ya vengo .,/content/all_data/635914_638893.mp3
639460_642154,este tete .,/content/all_data/639460_642154.mp3
645765_652061,yo no tengo .,/content/all_data/645765_652061.mp3
651061_653360,ce(re)za .,/content/all_data/651061_653360.mp3
660215_663145,per(r)o caliente .,/content/all_data/660215_663145.mp3
662145_667089,toma .,/content/all_data/662145_667089.mp3
676073_678896,yo quite este .,/content/all_data/676073_678896.mp3
693002_694653,no .,/content/all_data/693002_694653.mp3
703784_707825,y +...,/content/all_data/703784_707825.mp3
711268_713108,donat .,/content/all_data/711268_713108.mp3
712108_714533,[- hun] un cookie .,/content/all_data/712108_714533.mp3
720031_723703,+< toma .,/content/all_data/720031_723703.mp3
724349_726837,oh !,/content/all_data/724349_726837.mp3
725837_728936,tu t(i)ene helado .,/content/all_data/725837_728936.mp3
727936_730232,toma .,/content/all_data/727936_730232.mp3
729232_731338,helado .,/content/all_data/729232_731338.mp3
732661_735195,no tengo .,/content/all_data/732661_735195.mp3
761887_764676,yo tengo .,/content/all_data/761887_764676.mp3
763476_767228,0 [=! pretends to eat] .,/content/all_data/763476_767228.mp3
771949_774991,no !,/content/all_data/771949_774991.mp3
778036_780177,[- eng] me [=! raises her hand] !,/content/all_data/778036_780177.mp3
779177_782825,yo !,/content/all_data/779177_782825.mp3
782728_784549,si .,/content/all_data/782728_784549.mp3
785229_787764,un tres .,/content/all_data/785229_787764.mp3
787599_789650,tres .,/content/all_data/787599_789650.mp3
796507_803568,yo tengo mas uvas .,/content/all_data/796507_803568.mp3
805100_806915,[- eng] no .,/content/all_data/805100_806915.mp3
814658_816959,las pulpas .,/content/all_data/814658_816959.mp3
827521_831257,yo no tengo pena .,/content/all_data/827521_831257.mp3
831951_833553,si .,/content/all_data/831951_833553.mp3
848924_852127,no .,/content/all_data/848924_852127.mp3
866115_869344,donde esta un cama(r)on ?,/content/all_data/866115_869344.mp3
887534_889149,no .,/content/all_data/887534_889149.mp3
888149_890967,es picante ?,/content/all_data/888149_890967.mp3
918476_923220,+< quiero quitar .,/content/all_data/918476_923220.mp3
941350_944359,0 [=! teasing noise] .,/content/all_data/941350_944359.mp3
973550_976219,0 [=! puts food on mother's burger] .,/content/all_data/973550_976219.mp3
979554_984207,tu quere(s) picante ?,/content/all_data/979554_984207.mp3
1001410_1003597,aqui .,/content/all_data/1001410_1003597.mp3
1002597_1012994,yo qu(i)ere picante .,/content/all_data/1002597_1012994.mp3
1057755_1060522,comelo .,/content/all_data/1057755_1060522.mp3
1070144_1072522,toma agua &=points .,/content/all_data/1070144_1072522.mp3
1076517_1078704,aqui tengo .,/content/all_data/1076517_1078704.mp3
1077704_1081190,+< yo qu(i)ere esto .,/content/all_data/1077704_1081190.mp3
1083906_1086996,yo tengo .,/content/all_data/1083906_1086996.mp3
1099375_1103512,este .,/content/all_data/1099375_1103512.mp3
1102512_1105748,este .,/content/all_data/1102512_1105748.mp3
1122419_1127012,+< comelo .,/content/all_data/1122419_1127012.mp3
1126012_1128236,comelo !,/content/all_data/1126012_1128236.mp3
1127236_1129346,comelo !,/content/all_data/1127236_1129346.mp3
1151126_1153788,yo lo ab(r)o .,/content/all_data/1151126_1153788.mp3
1159372_1163458,si quieres picante ?,/content/all_data/1159372_1163458.mp3
1162458_1164455,aqui ?,/content/all_data/1162458_1164455.mp3
1172918_1176351,lo pon(g)o .,/content/all_data/1172918_1176351.mp3
1175351_1178945,comelo .,/content/all_data/1175351_1178945.mp3
1180656_1184866,+< que comelo !,/content/all_data/1180656_1184866.mp3
1193315_1203456,[- hun] y vamos clean_up .,/content/all_data/1193315_1203456.mp3
1209195_1218225,+< no .,/content/all_data/1209195_1218225.mp3
1220962_1230161,0 [=! moves toys] .,/content/all_data/1220962_1230161.mp3
1232575_1241524,y +...,/content/all_data/1232575_1241524.mp3
1257638_1261185,vamos xxx .,/content/all_data/1257638_1261185.mp3
1279769_1284506,(b)añar .,/content/all_data/1279769_1284506.mp3
1284638_1286610,si .,/content/all_data/1284638_1286610.mp3
1309439_1314345,0 [=! scrubbing noise] .,/content/all_data/1309439_1314345.mp3
1320928_1323780,0 [=! scrubbing noise] .,/content/all_data/1320928_1323780.mp3
1333924_1337845,0 [=! pouring noise] .,/content/all_data/1333924_1337845.mp3
1336845_1339777,te lo limpio .,/content/all_data/1336845_1339777.mp3
1346128_1350221,hay que bañarlo .,/content/all_data/1346128_1350221.mp3
1349221_1351963,si .,/content/all_data/1349221_1351963.mp3
1350963_1353958,0 [=! pouring noise] .,/content/all_data/1350963_1353958.mp3
1352958_1354991,si .,/content/all_data/1352958_1354991.mp3
1355511_1357819,Don .,/content/all_data/1355511_1357819.mp3
1363256_1367466,Don .,/content/all_data/1363256_1367466.mp3
1375020_1376851,si .,/content/all_data/1375020_1376851.mp3
1377030_1379438,Don .,/content/all_data/1377030_1379438.mp3
1387235_1390639,se puso el de xxx .,/content/all_data/1387235_1390639.mp3
1392002_1396804,lo lavo porque es muy sucio .,/content/all_data/1392002_1396804.mp3
1404980_1406967,que es ?,/content/all_data/1404980_1406967.mp3
1408592_1411345,todo por seca .,/content/all_data/1408592_1411345.mp3
1413017_1414707,si .,/content/all_data/1413017_1414707.mp3
1416293_1417944,si .,/content/all_data/1416293_1417944.mp3
1420202_1423669,si lo puede limpiar .,/content/all_data/1420202_1423669.mp3
1425358_1427530,si .,/content/all_data/1425358_1427530.mp3
1428338_1430117,si .,/content/all_data/1428338_1430117.mp3
1432026_1434835,con xxx .,/content/all_data/1432026_1434835.mp3
1437881_1440400,[- eng] cow .,/content/all_data/1437881_1440400.mp3
1439400_1441603,[- eng] cow .,/content/all_data/1439400_1441603.mp3
1440603_1444192,si .,/content/all_data/1440603_1444192.mp3
1451895_1454476,con [/] con el .,/content/all_data/1451895_1454476.mp3
1458900_1461419,Shawn .,/content/all_data/1458900_1461419.mp3
1466155_1470458,no Shawn .,/content/all_data/1466155_1470458.mp3
1473016_1474556,si .,/content/all_data/1473016_1474556.mp3
1487699_1492497,no se .,/content/all_data/1487699_1492497.mp3
1491497_1494088,ya lo vo(y) lavar .,/content/all_data/1491497_1494088.mp3
1503770_1509909,otro si .,/content/all_data/1503770_1509909.mp3
1508909_1512483,si .,/content/all_data/1508909_1512483.mp3
1512477_1514958,con que piso .,/content/all_data/1512477_1514958.mp3
1517392_1519696,sucio .,/content/all_data/1517392_1519696.mp3
1528210_1531718,si .,/content/all_data/1528210_1531718.mp3
1532509_1534127,no .,/content/all_data/1532509_1534127.mp3
1535378_1540680,si .,/content/all_data/1535378_1540680.mp3
1540956_1543175,si .,/content/all_data/1540956_1543175.mp3
1552460_1555596,esto [//] estos .,/content/all_data/1552460_1555596.mp3
1558669_1560855,prendelo .,/content/all_data/1558669_1560855.mp3
1559855_1562531,+< prendalo [/] prendalo .,/content/all_data/1559855_1562531.mp3
1561531_1563941,[- hun] un bee .,/content/all_data/1561531_1563941.mp3
1568001_1570178,un xxx .,/content/all_data/1568001_1570178.mp3
1570380_1572862,un [/] un gano .,/content/all_data/1570380_1572862.mp3
1571862_1574983,una rana .,/content/all_data/1571862_1574983.mp3
1573983_1576059,yo qu(i)ero .,/content/all_data/1573983_1576059.mp3
1585763_1587385,si .,/content/all_data/1585763_1587385.mp3
1608385_1612660,se le salio .,/content/all_data/1608385_1612660.mp3
1620297_1622304,si .,/content/all_data/1620297_1622304.mp3
1625960_1628370,0 [=! aquirting noise] .,/content/all_data/1625960_1628370.mp3
1629156_1631659,+< que ?,/content/all_data/1629156_1631659.mp3
1631975_1635207,muy enfermo .,/content/all_data/1631975_1635207.mp3
1635500_1637230,si .,/content/all_data/1635500_1637230.mp3
1636230_1641550,[- hun] y bee +...,/content/all_data/1636230_1641550.mp3
1640550_1642831,[- hun] y bee !,/content/all_data/1640550_1642831.mp3
1645391_1647156,si .,/content/all_data/1645391_1647156.mp3
1648291_1653603,si .,/content/all_data/1648291_1653603.mp3
1654296_1657160,no te s(i)enta !,/content/all_data/1654296_1657160.mp3
1658702_1660506,toma .,/content/all_data/1658702_1660506.mp3
1659506_1663779,xxx .,/content/all_data/1659506_1663779.mp3
1662779_1666900,va tu .,/content/all_data/1662779_1666900.mp3
1665900_1668910,ma va ponerte .,/content/all_data/1665900_1668910.mp3
1667910_1673788,(es)ta .,/content/all_data/1667910_1673788.mp3
1687084_1689797,vamo(s) cremita .,/content/all_data/1687084_1689797.mp3
1691269_1699465,xxx xxx [=! pouring noise] .,/content/all_data/1691269_1699465.mp3
1698465_1701631,no se hace !,/content/all_data/1698465_1701631.mp3
1700631_1704751,no se hace .,/content/all_data/1700631_1704751.mp3
1739302_1742058,no (es)ta !,/content/all_data/1739302_1742058.mp3
1741058_1744510,ya lo pongo aqui .,/content/all_data/1741058_1744510.mp3
1743510_1748809,no !,/content/all_data/1743510_1748809.mp3
1747809_1751007,+< oh .,/content/all_data/1747809_1751007.mp3
1750007_1757262,que no hace no xxx xxx !,/content/all_data/1750007_1757262.mp3
1765848_1771585,prendelo .,/content/all_data/1765848_1771585.mp3
1774490_1780322,lo prendo pa(ra) ti .,/content/all_data/1774490_1780322.mp3
1779322_1781924,pa(ra) que coma .,/content/all_data/1779322_1781924.mp3
1780924_1785929,xxx xxx te la comas .,/content/all_data/1780924_1785929.mp3
1785814_1787719,a tu &=points .,/content/all_data/1785814_1787719.mp3
1787881_1789562,si .,/content/all_data/1787881_1789562.mp3
20714_24726,xxx .,/content/all_data/20714_24726.mp3
23726_28265,es un xxx .,/content/all_data/23726_28265.mp3
28644_31342,[- eng] xxx river .,/content/all_data/28644_31342.mp3
30342_34470,[- eng] xxx river .,/content/all_data/30342_34470.mp3
63313_66841,[- eng] he's put two helmets on .,/content/all_data/63313_66841.mp3
74553_80578,casco .,/content/all_data/74553_80578.mp3
191379_193793,quiquiriqui .,/content/all_data/191379_193793.mp3
192793_196784,[- eng] it's chicken .,/content/all_data/192793_196784.mp3
195784_199097,pollo .,/content/all_data/195784_199097.mp3
216869_221459,este rana .,/content/all_data/216869_221459.mp3
220459_224137,la rana .,/content/all_data/220459_224137.mp3
245807_253035,xxx .,/content/all_data/245807_253035.mp3
252035_261564,[- hun] it's not xxx este .,/content/all_data/252035_261564.mp3
260564_266221,es turno de xxx .,/content/all_data/260564_266221.mp3
329261_332425,[- eng] xxx gonna eat gummies .,/content/all_data/329261_332425.mp3
331425_338918,[- hun] mi gummies .,/content/all_data/331425_338918.mp3
337918_342832,[- eng] it likes this gummies .,/content/all_data/337918_342832.mp3
345015_348876,[- hun] gummies de Blake .,/content/all_data/345015_348876.mp3
352382_357405,+< xxx .,/content/all_data/352382_357405.mp3
376392_385141,um@fp +...,/content/all_data/376392_385141.mp3
384141_387850,um@fp +...,/content/all_data/384141_387850.mp3
386850_389809,[- eng] orange .,/content/all_data/386850_389809.mp3
402182_406339,[- hun] it's not anaranjado .,/content/all_data/402182_406339.mp3
410377_414737,[- eng] pink .,/content/all_data/410377_414737.mp3
507493_510977,[- hun] it's not silla .,/content/all_data/507493_510977.mp3
509977_534139,xxx .,/content/all_data/509977_534139.mp3
551710_555720,si .,/content/all_data/551710_555720.mp3
589256_597390,xxx .,/content/all_data/589256_597390.mp3
620864_625392,no !,/content/all_data/620864_625392.mp3
624392_628033,no !,/content/all_data/624392_628033.mp3
659406_665147,no !,/content/all_data/659406_665147.mp3
664147_668720,quiero xxx ese &=points .,/content/all_data/664147_668720.mp3
680759_685898,xxx turno de este &=points .,/content/all_data/680759_685898.mp3
689537_692531,rana .,/content/all_data/689537_692531.mp3
696769_700296,xxx .,/content/all_data/696769_700296.mp3
718768_723291,no .,/content/all_data/718768_723291.mp3
728043_730884,mmuh .,/content/all_data/728043_730884.mp3
750120_752838,quiero uvas .,/content/all_data/750120_752838.mp3
782029_786221,[- eng] xxx cookies .,/content/all_data/782029_786221.mp3
785221_789581,[- eng] xxx cookies xxx .,/content/all_data/785221_789581.mp3
812521_820656,xxx xxx !,/content/all_data/812521_820656.mp3
832504_836485,<no no no> [/] no !,/content/all_data/832504_836485.mp3
835485_838539,[- eng] no xxx mommy !,/content/all_data/835485_838539.mp3
850219_856773,[- eng] that's cookies .,/content/all_data/850219_856773.mp3
918218_921435,que no &=points !,/content/all_data/918218_921435.mp3
920435_924012,no quiero ese &=points .,/content/all_data/920435_924012.mp3
950564_972049,quiero tenerlo .,/content/all_data/950564_972049.mp3
984748_991820,no xxx .,/content/all_data/984748_991820.mp3
995192_999884,[- hun] that's not tenedor .,/content/all_data/995192_999884.mp3
1027914_1038989,[- eng] don't carry me !,/content/all_data/1027914_1038989.mp3
1037989_1043069,[- eng] don't carry me !,/content/all_data/1037989_1043069.mp3
1052023_1059416,[- eng] don't carry me !,/content/all_data/1052023_1059416.mp3
1098866_1106286,no libro .,/content/all_data/1098866_1106286.mp3
1106589_1116748,no libro .,/content/all_data/1106589_1116748.mp3
1115748_1125563,xxx libro .,/content/all_data/1115748_1125563.mp3
1137198_1139646,no este .,/content/all_data/1137198_1139646.mp3
1138646_1146496,no .,/content/all_data/1138646_1146496.mp3
1220686_1225043,[- eng] that's a bear !,/content/all_data/1220686_1225043.mp3
1227684_1231193,[- eng] the bear &=points .,/content/all_data/1227684_1231193.mp3
1234968_1240191,uno_dos_tres_cuatro_cinco_seis@x .,/content/all_data/1234968_1240191.mp3
1244129_1247081,seis .,/content/all_data/1244129_1247081.mp3
1246081_1251238,tres osos .,/content/all_data/1246081_1251238.mp3
1282823_1288545,no [/] no !,/content/all_data/1282823_1288545.mp3
1287545_1294675,xxx libro .,/content/all_data/1287545_1294675.mp3
1310423_1316230,libro !,/content/all_data/1310423_1316230.mp3
1366941_1370393,[- eng] open the book .,/content/all_data/1366941_1370393.mp3
1369393_1373326,[- eng] don't touch me !,/content/all_data/1369393_1373326.mp3
1372326_1378935,no me toques .,/content/all_data/1372326_1378935.mp3
1381556_1384551,a mi .,/content/all_data/1381556_1384551.mp3
1405696_1408458,otro libro .,/content/all_data/1405696_1408458.mp3
1414530_1420563,[- eng] book .,/content/all_data/1414530_1420563.mp3
1434580_1436991,xxx .,/content/all_data/1434580_1436991.mp3
8198_9957,[- eng] yeah .,/content/all_data/8198_9957.mp3
25479_29071,whoa .,/content/all_data/25479_29071.mp3
38842_42401,xxx .,/content/all_data/38842_42401.mp3
47356_49922,xxx este xxx .,/content/all_data/47356_49922.mp3
57086_61326,[- eng] yeah !,/content/all_data/57086_61326.mp3
85160_90157,+< xxx .,/content/all_data/85160_90157.mp3
94540_99014,+< [- eng] what's that ?,/content/all_data/94540_99014.mp3
105266_108675,[- eng] here .,/content/all_data/105266_108675.mp3
107675_110598,[- eng] for me .,/content/all_data/107675_110598.mp3
171924_174251,[- eng] yeah .,/content/all_data/171924_174251.mp3
181148_184800,xxx .,/content/all_data/181148_184800.mp3
184808_187376,[- hun] uno bread .,/content/all_data/184808_187376.mp3
186376_190977,+< el queso xxx .,/content/all_data/186376_190977.mp3
193105_196381,[- hun] y a pan .,/content/all_data/193105_196381.mp3
201019_207166,el queso en el pan .,/content/all_data/201019_207166.mp3
219894_225871,xxx [=! mook] .,/content/all_data/219894_225871.mp3
241235_243563,xxx [=! niogo] .,/content/all_data/241235_243563.mp3
242563_245426,hongo .,/content/all_data/242563_245426.mp3
245390_248381,un hongo .,/content/all_data/245390_248381.mp3
247381_249960,+< no hongo .,/content/all_data/247381_249960.mp3
248960_253578,+< xxx [=! moak] .,/content/all_data/248960_253578.mp3
254340_259494,+< xxx xxx .,/content/all_data/254340_259494.mp3
268153_271712,xxx .,/content/all_data/268153_271712.mp3
303095_308406,xxx .,/content/all_data/303095_308406.mp3
327925_331500,xxx .,/content/all_data/327925_331500.mp3
345127_349491,ah !,/content/all_data/345127_349491.mp3
353072_357059,[- eng] hey !,/content/all_data/353072_357059.mp3
386750_389373,acá .,/content/all_data/386750_389373.mp3
415153_417559,[- eng] yeah .,/content/all_data/415153_417559.mp3
434244_441311,xxx .,/content/all_data/434244_441311.mp3
452898_456727,[- eng] look at that !,/content/all_data/452898_456727.mp3
461571_466251,[- eng] yeah .,/content/all_data/461571_466251.mp3
471364_476913,hm ?,/content/all_data/471364_476913.mp3
478093_482753,[- eng] yes !,/content/all_data/478093_482753.mp3
481753_486107,+< [- eng] yucky yummy .,/content/all_data/481753_486107.mp3
496086_499328,xxx .,/content/all_data/496086_499328.mp3
498328_501871,[- eng] xxx xxx in here .,/content/all_data/498328_501871.mp3
508582_511988,[- eng] yeah .,/content/all_data/508582_511988.mp3
532670_534793,no .,/content/all_data/532670_534793.mp3
536320_540100,xxx xxx .,/content/all_data/536320_540100.mp3
539100_541837,xxx no .,/content/all_data/539100_541837.mp3
589552_597583,[- eng] clean@x [/] clean_up@x .,/content/all_data/589552_597583.mp3
596583_605038,[- eng] clean_up@x .,/content/all_data/596583_605038.mp3
607282_609800,[- eng] clean_up@x .,/content/all_data/607282_609800.mp3
608800_613520,[- eng] clean_up@x .,/content/all_data/608800_613520.mp3
617291_622255,[- eng] yeah .,/content/all_data/617291_622255.mp3
621255_629928,+< [- eng] animals .,/content/all_data/621255_629928.mp3
632688_635536,este (an)imales .,/content/all_data/632688_635536.mp3
658341_660509,[- eng] yeah .,/content/all_data/658341_660509.mp3
659509_662848,+< [- eng] animals .,/content/all_data/659509_662848.mp3
670756_675421,xxx xxx .,/content/all_data/670756_675421.mp3
688906_693730,este no +...,/content/all_data/688906_693730.mp3
692730_696572,[- hun] este another xxx .,/content/all_data/692730_696572.mp3
700228_705782,una iguana .,/content/all_data/700228_705782.mp3
714038_718040,no .,/content/all_data/714038_718040.mp3
741128_745808,[- eng] garbage truck .,/content/all_data/741128_745808.mp3
747398_749178,[- eng] yeah !,/content/all_data/747398_749178.mp3
784213_786963,xxx tiburón .,/content/all_data/784213_786963.mp3
787764_791132,+< [- eng] yeah .,/content/all_data/787764_791132.mp3
791080_792517,[- eng] yeah .,/content/all_data/791080_792517.mp3
792881_797620,[- hun] esto va en el water .,/content/all_data/792881_797620.mp3
798173_802346,sí .,/content/all_data/798173_802346.mp3
801346_807896,[- eng] xxx no go in the water .,/content/all_data/801346_807896.mp3
835183_841127,+< [- eng] him go in the water too .,/content/all_data/835183_841127.mp3
840127_845487,[- eng] and him go in the water too .,/content/all_data/840127_845487.mp3
844487_851205,[- eng] him go in water .,/content/all_data/844487_851205.mp3
862322_865944,[- eng] xxx a tree .,/content/all_data/862322_865944.mp3
864944_869372,xxx .,/content/all_data/864944_869372.mp3
882492_885062,[- eng] I know .,/content/all_data/882492_885062.mp3
915293_918489,[- eng] him go in the water .,/content/all_data/915293_918489.mp3
930790_936355,+< no !,/content/all_data/930790_936355.mp3
937724_941664,[- hun] y it go in the water too .,/content/all_data/937724_941664.mp3
950309_953033,[- eng] xxx fly .,/content/all_data/950309_953033.mp3
963972_969097,+< [- hun] y it go in the water .,/content/all_data/963972_969097.mp3
968097_973903,[- hun] y el raccoon go in the water too .,/content/all_data/968097_973903.mp3
980260_984972,[- eng] right +...,/content/all_data/980260_984972.mp3
991301_995380,[- eng] yeah .,/content/all_data/991301_995380.mp3
1022703_1027464,[- eng] her xxx go in there .,/content/all_data/1022703_1027464.mp3
1066489_1074919,[- eng] everybody go in the water .,/content/all_data/1066489_1074919.mp3
1073919_1079067,+< xxx .,/content/all_data/1073919_1079067.mp3
1078067_1082781,[- eng] yeah .,/content/all_data/1078067_1082781.mp3
1081781_1085608,[- eng] and him go in the water too .,/content/all_data/1081781_1085608.mp3
1084608_1087587,[- eng] hey !,/content/all_data/1084608_1087587.mp3
1094301_1099967,+< [- eng] xxx him xxx water too .,/content/all_data/1094301_1099967.mp3
1109586_1115178,0 [=! howls] .,/content/all_data/1109586_1115178.mp3
1115534_1120660,[- eng] and her goes in the water too .,/content/all_data/1115534_1120660.mp3
1119660_1124134,[- eng] everybody go in the water .,/content/all_data/1119660_1124134.mp3
1130558_1134172,[- eng] him go in the water .,/content/all_data/1130558_1134172.mp3
1138938_1143895,[- eng] I'm gonna put everybody in the water .,/content/all_data/1138938_1143895.mp3
1142870_1147789,+< [- eng] I gonna put everybody in the water .,/content/all_data/1142870_1147789.mp3
1156108_1161120,[- hun] and xxx xxx libro .,/content/all_data/1156108_1161120.mp3
1186895_1192507,[- eng] yeah .,/content/all_data/1186895_1192507.mp3
1191507_1195249,xxx .,/content/all_data/1191507_1195249.mp3
1223114_1229581,xxx xxx .,/content/all_data/1223114_1229581.mp3
1228581_1233056,xxx .,/content/all_data/1228581_1233056.mp3
1232056_1235743,[- eng] bye_bye .,/content/all_data/1232056_1235743.mp3
1297188_1299946,no xxx .,/content/all_data/1297188_1299946.mp3
1306781_1311810,[- eng] <blue horse> [/] blue horse .,/content/all_data/1306781_1311810.mp3
1310810_1313404,[- eng] what do you see ?,/content/all_data/1310810_1313404.mp3
1335246_1338615,[- eng] what do you see ?,/content/all_data/1335246_1338615.mp3
1364958_1372783,[- eng] doggy what do you see ?,/content/all_data/1364958_1372783.mp3
1381114_1387171,+< oveja negra .,/content/all_data/1381114_1387171.mp3
1449518_1452802,[- eng] yeah .,/content/all_data/1449518_1452802.mp3
1472022_1478267,[- eng] I want to find the duck .,/content/all_data/1472022_1478267.mp3
1477267_1481297,+< [- eng] I wanna find the duck .,/content/all_data/1477267_1481297.mp3
1480297_1483777,[- eng] I got to find the duck .,/content/all_data/1480297_1483777.mp3
1503090_1507270,[- eng] what do you see ?,/content/all_data/1503090_1507270.mp3
1516141_1522515,[- eng] green froggy .,/content/all_data/1516141_1522515.mp3
1526491_1532613,[- hun] what do you see gato ?,/content/all_data/1526491_1532613.mp3
1540486_1542578,[- eng] yeah !,/content/all_data/1540486_1542578.mp3
1544374_1546431,[- eng] yeah .,/content/all_data/1544374_1546431.mp3
1553157_1557221,[- eng] I read it .,/content/all_data/1553157_1557221.mp3
1583001_1588140,uh@fp .,/content/all_data/1583001_1588140.mp3
1587140_1590494,xxx !,/content/all_data/1587140_1590494.mp3
1589494_1593797,+< [- eng] xxx doggy .,/content/all_data/1589494_1593797.mp3
1599523_1603097,[- eng] xxx xxx dog .,/content/all_data/1599523_1603097.mp3
1612552_1618057,[- hun] un farm .,/content/all_data/1612552_1618057.mp3
1640624_1645005,no .,/content/all_data/1640624_1645005.mp3
1653625_1655794,[- eng] a teacher .,/content/all_data/1653625_1655794.mp3
1659116_1661228,mmhm .,/content/all_data/1659116_1661228.mp3
1711389_1714617,[- eng] it has a xxx .,/content/all_data/1711389_1714617.mp3
1733771_1737063,+< [- eng] xxx a big pile .,/content/all_data/1733771_1737063.mp3
1744781_1750853,[- eng] and a piggy too .,/content/all_data/1744781_1750853.mp3
1766138_1771434,no !,/content/all_data/1766138_1771434.mp3
1772126_1775318,eh ?,/content/all_data/1772126_1775318.mp3
1795951_1799757,xxx .,/content/all_data/1795951_1799757.mp3
1820346_1825267,[- eng] what do you see ?,/content/all_data/1820346_1825267.mp3
1828801_1833530,[- eng] what do you see ?,/content/all_data/1828801_1833530.mp3
1850899_1858929,oh .,/content/all_data/1850899_1858929.mp3
1864768_1867807,[- eng] black .,/content/all_data/1864768_1867807.mp3
1874642_1876593,[- eng] green .,/content/all_data/1874642_1876593.mp3
43471_46610,[- eng] xxx where this goes ?,/content/all_data/43471_46610.mp3
75526_81152,[- hun] he belongs to the agua .,/content/all_data/75526_81152.mp3
82192_84803,[- eng] it can go .,/content/all_data/82192_84803.mp3
117389_120270,xxx .,/content/all_data/117389_120270.mp3
119270_121777,[- eng] look it falls .,/content/all_data/119270_121777.mp3
135990_139360,[- eng] here .,/content/all_data/135990_139360.mp3
138360_147831,0 [=! makes animal sounds] .,/content/all_data/138360_147831.mp3
146831_151064,[- hun] aquí shark .,/content/all_data/146831_151064.mp3
